pt,a,b,c,d,ROR,se_ln_ror,ROR_lcl,ROR_ucl,PRR,se_ln_prr,PRR_lcl,PRR_ucl,chisq,n,IC,IC025,sig_ROR,sig_PRR,sig_BCPNN,signal,sens_trio,drug
TRISOMY 14,1,53301,4,17631234,82.6965441548939,1.11804240442463,9.24252115543739,739.919151944715,82.6950114442235,1.11802557316923,9.24265475642315,739.881029636846,64.5657015125172,17684540,6.0521552158876,6.0513704916425,FALSE,FALSE,FALSE,FALSE,FALSE,promethazine
TRISOMY 22,1,53301,9,17631229,36.7540092014117,1.05410147955628,4.65624073662549,290.117558087527,36.7533384196549,1.05408362731403,4.65631868113901,290.102112310588,31.3025098496179,17684540,5.0521552158876,5.0513704916425,FALSE,FALSE,FALSE,FALSE,FALSE,promethazine
TROPONIN ABNORMAL,1,53301,118,17631120,2.80325455782144,1.00423771805443,0.391595898090898,20.0672074305605,2.80322072692283,1.00421897937231,0.391605554693815,20.0662282484572,1.15021348259149,17684540,1.47926554746702,1.47848082322192,FALSE,FALSE,FALSE,FALSE,FALSE,promethazine
TRUNCUS ARTERIOSUS PERSISTENT,1,53301,166,17631072,1.99266950166852,1.00301690637679,0.279029452396159,14.2305111836091,1.99265087817406,1.00299814488658,0.27903710529526,14.2298549079569,0.491538528949548,17684540,0.990379018300912,0.989594294055815,FALSE,FALSE,FALSE,FALSE,FALSE,promethazine
TUBERCULIN TEST POSITIVE,1,53301,1949,17629289,0.169702250254994,1.00026591550972,0.0238915356175627,1.20539986221893,0.169717827489427,1.00024710241671,0.0238946097244342,1.20546605698591,4.06021545908454,17684540,-2.55517509786201,-2.55595982210711,FALSE,FALSE,FALSE,FALSE,FALSE,promethazine
TUBO-OVARIAN ABSCESS,1,53301,198,17631040,1.670618873298,1.002531457433,0.234156047558394,11.9192625982613,1.67060629180249,1.00251268685782,0.234162898891355,11.9187343316287,0.267841664808298,17684540,0.737458690231315,0.736673965986218,FALSE,FALSE,FALSE,FALSE,FALSE,promethazine
TUMEFACTIVE MULTIPLE SCLEROSIS,1,53301,168,17631070,1.96894702234658,1.00298115587708,0.275726961707144,14.0601135007068,1.96892884391008,1.00296239371811,0.275734555669,14.0594666597928,0.474002328670713,17684540,0.97320387449278,0.972419150247683,FALSE,FALSE,FALSE,FALSE,FALSE,promethazine
TUMOUR OBSTRUCTION,1,53301,84,17631154,3.93791280606725,1.00594412369506,0.548263293871907,28.2841427495079,3.93785768782017,1.00592541680044,0.548275722372953,28.2827098424327,2.16602736783069,17684540,1.96469237463726,1.96390765039217,FALSE,FALSE,FALSE,FALSE,FALSE,promethazine
TURBINECTOMY,1,53301,36,17631202,9.18848822932236,1.01380303603288,1.25973007333981,67.0209576854494,9.18833460491372,1.01378447415521,1.25975484228863,67.0173989238073,7.09996234676833,17684540,3.16462994514601,3.16384522090092,FALSE,FALSE,FALSE,FALSE,FALSE,promethazine
TURNER'S SYNDROME,1,53301,86,17631152,3.84633300217327,1.0058065047854,0.535657388989724,27.6189181138898,3.84627960205691,1.00578779533117,0.535669595180694,27.6175219021134,2.08207133143444,17684540,1.93113981492624,1.93035509068114,FALSE,FALSE,FALSE,FALSE,FALSE,promethazine
TYMPANOPLASTY,1,53301,66,17631172,5.01189414264216,1.00755661540348,0.695588485369591,36.1119877993726,5.01181887540748,1.00753793844793,0.695603502589958,36.1101235781117,3.16342866452133,17684540,2.30799412031719,2.30720939607209,FALSE,FALSE,FALSE,FALSE,FALSE,promethazine
TYPE 2 LEPRA REACTION,1,53301,182,17631056,1.81748811590653,1.00275287263946,0.254630898650616,12.9727502395298,1.81747277899392,1.00273410620906,0.25463811592106,12.9721636151593,0.36568191063242,17684540,0.858383472490921,0.857598748245825,FALSE,FALSE,FALSE,FALSE,FALSE,promethazine
TYPE 3 DIABETES MELLITUS,1,53301,65,17631173,5.08900049501164,1.00767228476148,0.706129780540197,36.6758728380164,5.08892378118298,1.00765360994987,0.706144982320767,36.6739775811732,3.2356618327469,17684540,2.32968919141651,2.32890446717141,FALSE,FALSE,FALSE,FALSE,FALSE,promethazine
TYPE IIA HYPERLIPIDAEMIA,1,53301,220,17631018,1.50355510983079,1.00227953817174,0.210844260974727,10.7220275185449,1.50354566262225,1.00226076287852,0.210850695261245,10.721565593081,0.167879215549681,17684540,0.586180751383532,0.585396027138436,FALSE,FALSE,FALSE,FALSE,FALSE,promethazine
ULCERATIVE KERATITIS,1,53301,2163,17629075,0.152910619885775,1.00024054054474,0.0215285962056613,1.08607442168957,0.152926512148356,1.0002217269741,0.0215316276650178,1.08614724728206,4.69042076985318,17684540,-2.70540147305185,-2.70618619729695,FALSE,FALSE,FALSE,FALSE,FALSE,promethazine
ULNAR NEURITIS,1,53301,42,17631196,7.87584437350858,1.01184403042231,1.08392216980721,57.2263639618694,7.87571537564033,1.01182543260679,1.08394392722544,57.2233407283965,5.86310482980481,17684540,2.94781855607287,2.94703383182777,FALSE,FALSE,FALSE,FALSE,FALSE,promethazine
ULTRASOUND BLADDER ABNORMAL,1,53301,8,17631230,41.3482626967599,1.06066904267619,5.1712740130634,330.610759306385,41.3475057221118,1.0606513009752,5.17135916538999,330.593210559015,34.9970764576575,17684540,5.20415830933265,5.20337358508755,FALSE,FALSE,FALSE,FALSE,FALSE,promethazine
ULTRASOUND KIDNEY ABNORMAL,1,53301,82,17631156,4.03395991746826,1.00608843549813,0.561476796230584,28.9821996652159,4.03390299727919,1.00606973128686,0.56148945762065,28.9807282587519,2.25432086016161,17684540,1.99904387942804,1.99825915518294,FALSE,FALSE,FALSE,FALSE,FALSE,promethazine
ULTRASOUND PELVIS ABNORMAL,1,53301,6,17631232,55.1310231828046,1.08013216078325,6.63695687680558,457.955321030477,55.1300076294823,1.08011473877873,6.6370612519758,457.931247857928,45.5555722360371,17684540,5.56672838871736,5.56594366447226,FALSE,FALSE,FALSE,FALSE,FALSE,promethazine
ULTRASOUND SCAN ABNORMAL,1,53301,195,17631043,1.69632099075449,1.00257020862403,0.237740431119242,12.1035571868339,1.69630792706099,1.00255143877439,0.23774734653829,12.1030187100176,0.284368404010182,17684540,0.759373466659756,0.758588742414659,FALSE,FALSE,FALSE,FALSE,FALSE,promethazine
ULTRASOUND THYROID ABNORMAL,1,53301,17,17631221,19.4579960424537,1.02900065476336,2.58937571461152,146.218104947719,19.457649751582,1.02898236703655,2.58942244535342,146.210261880837,16.5363356168923,17684540,4.20415830933265,4.20337358508755,FALSE,FALSE,FALSE,FALSE,FALSE,promethazine
UMBILICAL HAEMORRHAGE,1,53301,133,17631105,2.48709591279939,1.00376173222758,0.34775493208676,17.7873712454499,2.48706801336011,1.00374298465935,0.347763809511849,17.7865181306861,0.88251914504151,17684540,1.30799412031719,1.30720939607209,FALSE,FALSE,FALSE,FALSE,FALSE,promethazine
"UMBILICAL HERNIA, OBSTRUCTIVE",1,53301,33,17631205,10.0238070466584,1.01504770744765,1.3709027462104,73.2923673735334,10.023637750815,1.01502916833134,1.37092940662045,73.2884664041493,7.88449350312941,17684540,3.28662046952462,3.28583574527953,FALSE,FALSE,FALSE,FALSE,FALSE,promethazine
UNABLE TO AFFORD PRESCRIBED MEDICATION,1,53301,70,17631168,4.72549911955552,1.00712687005041,0.656393070817328,34.0197709599747,4.7254292253842,1.00710818512516,0.656407401012057,34.0180219322435,2.89569493433211,17684540,2.22433619127028,2.22355146702518,FALSE,FALSE,FALSE,FALSE,FALSE,promethazine
UNDIFFERENTIATED CONNECTIVE TISSUE DISEASE,1,53301,114,17631124,2.90161502516164,1.0043857565281,0.405218603571927,20.7773524710578,2.90157934892012,1.00436702060798,0.40522850197694,20.7763340362441,1.23539058767529,17684540,1.52859325983059,1.52780853558549,FALSE,FALSE,FALSE,FALSE,FALSE,promethazine
UNEMPLOYMENT,1,53301,104,17631134,3.18061827386699,1.00480555467579,0.443816858044218,22.793934977226,3.18057736323937,1.00478682658351,0.443827440762208,22.7928051185339,1.48075652072415,17684540,1.65983779310884,1.65905306886374,FALSE,FALSE,FALSE,FALSE,FALSE,promethazine
UNEVALUABLE DEVICE ISSUE,1,53301,77,17631161,4.29590658492555,1.00648190797394,0.597475543543407,30.8879812501747,4.29584475034927,1.006463211075,0.597488838706367,30.886404772111,2.49622054113358,17684540,2.08868109191272,2.08789636766762,FALSE,FALSE,FALSE,FALSE,FALSE,promethazine
UNEVALUABLE INVESTIGATION,1,53301,162,17631076,2.0418716810029,1.00309105149946,0.285877585352773,14.5840043966259,2.04185213442527,1.00307229139607,0.285885360438071,14.5833285498373,0.52834706138079,17684540,1.02535515654389,1.02457043229879,FALSE,FALSE,FALSE,FALSE,FALSE,promethazine
UNEVALUABLE THERAPY,1,53301,25,17631213,13.2314313052288,1.01981312900535,1.79276913229492,97.6538312888515,13.2312018310758,1.01979467652091,1.79280287900001,97.6486059595746,10.8719205563752,17684540,3.67364359263387,3.67285886838878,FALSE,FALSE,FALSE,FALSE,FALSE,promethazine
UNIVENTRICULAR HEART,1,53301,74,17631164,4.47006572058635,1.0067434288861,0.621379042094778,32.1566808545716,4.47000061860668,1.00672473684414,0.621392757516401,32.1550344587283,2.65780931613931,17684540,2.14526462027908,2.14447989603399,FALSE,FALSE,FALSE,FALSE,FALSE,promethazine
UNMASKING OF PREVIOUSLY UNIDENTIFIED DISEASE,1,53301,1059,17630179,0.312338416779904,1.00048143668849,0.0439540009113335,2.21948593015163,0.312351318014064,1.00046262764965,0.0439574369373517,2.21949578188944,1.51253702324129,17684540,-1.6757652386756,-1.67654996292069,FALSE,FALSE,FALSE,FALSE,FALSE,promethazine
UPPER AIRWAY RESISTANCE SYNDROME,1,53301,35,17631203,9.45101700048512,1.01419438307611,1.29472894451043,68.9887429505438,9.4508584507684,1.01417582836105,1.29475430999877,68.9850767567985,7.34677642959547,17684540,3.20415830933265,3.20337358508756,FALSE,FALSE,FALSE,FALSE,FALSE,promethazine
UPPER EXTREMITY MASS,1,53301,273,17630965,1.21165249014633,1.00183921951353,0.170057315625806,8.63298207122241,1.21164851932928,1.00182043596814,0.170063019197618,8.63263595647961,0.0368360137395704,17684540,0.276051227814437,0.275266503569341,FALSE,FALSE,FALSE,FALSE,FALSE,promethazine
UPPER MOTOR NEURONE LESION,1,53301,166,17631072,1.99266950166852,1.00301690637679,0.279029452396159,14.2305111836091,1.99265087817406,1.00299814488658,0.27903710529526,14.2298549079569,0.491538528949548,17684540,0.990379018300912,0.989594294055815,FALSE,FALSE,FALSE,FALSE,FALSE,promethazine
URETERAL NEOPLASM,1,53301,66,17631172,5.01189414264216,1.00755661540348,0.695588485369591,36.1119877993726,5.01181887540748,1.00753793844793,0.695603502589958,36.1101235781117,3.16342866452133,17684540,2.30799412031719,2.30720939607209,FALSE,FALSE,FALSE,FALSE,FALSE,promethazine
URETERIC CANCER,1,53301,327,17630911,1.01155998989525,1.00153727942008,0.142058066785531,7.20306587517984,1.01155977301802,1.0015184902117,0.14206326797456,7.20279906957733,0.000131700986140516,17684540,0.0165313061568801,0.0157465819117834,FALSE,FALSE,FALSE,FALSE,FALSE,promethazine
URETERIC DILATATION,1,53301,203,17631035,1.6294701630844,1.00246941423,0.228416367265489,11.6242677535283,1.62945835358076,1.00245064249307,0.228423115956003,11.6237558311109,0.24197005221644,17684540,0.701657968803468,0.700873244558371,FALSE,FALSE,FALSE,FALSE,FALSE,promethazine
URETHRAL BULKING AGENT INJECTION,1,53301,4,17631234,82.6965441548939,1.11804240442463,9.24252115543739,739.919151944715,82.6950114442235,1.11802557316923,9.24265475642315,739.881029636846,64.5657015125172,17684540,6.0521552158876,6.0513704916425,FALSE,FALSE,FALSE,FALSE,FALSE,promethazine
URETHRAL DILATATION,1,53301,42,17631196,7.87584437350858,1.01184403042231,1.08392216980721,57.2263639618694,7.87571537564033,1.01182543260679,1.08394392722544,57.2233407283965,5.86310482980481,17684540,2.94781855607287,2.94703383182777,FALSE,FALSE,FALSE,FALSE,FALSE,promethazine
URETHRAL INJURY,1,53301,118,17631120,2.80325455782144,1.00423771805443,0.391595898090898,20.0672074305605,2.80322072692283,1.00421897937231,0.391605554693815,20.0662282484572,1.15021348259149,17684540,1.47926554746702,1.47848082322192,FALSE,FALSE,FALSE,FALSE,FALSE,promethazine
URETHRAL PAIN,1,53301,466,17630772,0.709822980396458,1.00108178529023,0.0997727715961763,5.04996158208578,0.709828424413936,1.00106298753234,0.0997772128922299,5.04981425618883,0.118368693554436,17684540,-0.493195428934698,-0.493980153179795,FALSE,FALSE,FALSE,FALSE,FALSE,promethazine
URETHRAL PROLAPSE,1,53301,46,17631192,7.19098670960574,1.01082043337406,0.991655357940664,52.1454247624007,7.19087056036726,1.0108018167253,0.991675524887954,52.142679856699,5.21654675586061,17684540,2.81949445909733,2.81870973485223,FALSE,FALSE,FALSE,FALSE,FALSE,promethazine
URETHRAL REPAIR,1,53301,31,17631207,10.6705054858863,1.01601027682196,1.45659758687627,78.1682520623327,10.6703240573192,1.01599175526995,1.45662569844436,78.1640853994264,8.49018097609745,17684540,3.37408331077496,3.37329858652987,FALSE,FALSE,FALSE,FALSE,FALSE,promethazine
URETHRAL STENT INSERTION,1,53301,45,17631193,7.35078683118307,1.01105936537573,1.01321759343348,53.3291835709149,7.35066768393098,1.0110407531265,1.01323813267864,53.3263737881096,5.36744741009008,17684540,2.85052135471795,2.84973663047285,FALSE,FALSE,FALSE,FALSE,FALSE,promethazine
URETHRITIS,1,53301,422,17630816,0.783834915557367,1.00119353091168,0.110151766539473,5.57773328697961,0.783838971035294,1.00117473525196,0.1101563944839,5.57755666742946,0.0594717088586032,17684540,-0.350430542344986,-0.351215266590083,FALSE,FALSE,FALSE,FALSE,FALSE,promethazine
URETHRITIS NONINFECTIVE,1,53301,231,17631007,1.43195635405913,1.00217155338861,0.200846437474832,10.2092873824922,1.43194825011642,1.00215277607229,0.200852692768561,10.208853875682,0.129737584344369,17684540,0.516102315647392,0.515317591402295,FALSE,FALSE,FALSE,FALSE,FALSE,promethazine
URINARY BLADDER ADENOMA,1,53301,7,17631231,47.2551600479219,1.06905376896991,5.81369573821817,384.101654387424,47.254292253842,1.06903616642166,5.81378955353181,384.081349324901,39.6160404797441,17684540,5.37408331077496,5.37329858652987,FALSE,FALSE,FALSE,FALSE,FALSE,promethazine
URINARY TRACT DISCOMFORT,1,53301,446,17630792,0.741654448637289,1.00112984700258,0.104237185464956,5.27692031140277,0.741659295463888,1.00111105014716,0.10424170705629,5.27676038776843,0.0897882584732355,17684540,-0.430047710408354,-0.430832434653451,FALSE,FALSE,FALSE,FALSE,FALSE,promethazine
URINARY TRACT INFLAMMATION,1,53301,313,17630925,1.05680632381784,1.00160556421753,0.148392357674129,7.52626094474466,1.05680525807314,1.00158677629015,0.14839767257207,7.52597621063527,0.00304371868059984,17684540,0.0794625618833367,0.07867783763824,FALSE,FALSE,FALSE,FALSE,FALSE,promethazine
URINARY TRACT MALFORMATION,1,53301,62,17631176,5.33524336225611,1.00804159157738,0.73976181248996,38.4783605397098,5.33516202865958,1.00802292360762,0.739777602515385,38.4763661068788,3.46669586033101,17684540,2.39680338727505,2.39601866302995,FALSE,FALSE,FALSE,FALSE,FALSE,promethazine
URINARY TRACT STOMA COMPLICATION,1,53301,91,17631147,3.63499499318715,1.0054888507989,0.506540795822458,26.0851420250203,3.63494555798785,1.00547013543387,0.506552488045787,26.0838304447165,1.88930122674951,17684540,1.85052135471795,1.84973663047285,FALSE,FALSE,FALSE,FALSE,FALSE,promethazine
URINE ALCOHOL TEST POSITIVE,1,53301,157,17631081,2.10690003904039,1.00318903744194,0.294925404120888,15.0513577755033,2.10687927246429,1.00317027917098,0.294933340582543,15.0506560566263,0.577839604785781,17684540,1.07030256259786,1.06951783835276,FALSE,FALSE,FALSE,FALSE,FALSE,promethazine
URINE CALCIUM,1,53301,34,17631204,9.7289886405398,1.01460858600624,1.33172769739315,71.0755060160091,9.728824875791,1.01459003886608,1.33175369243082,71.0717259518519,7.60786692069818,17684540,3.24480029383,3.2440155695849,FALSE,FALSE,FALSE,FALSE,FALSE,promethazine
URINE COPPER DECREASED,1,53301,4,17631234,82.6965441548939,1.11804240442463,9.24252115543739,739.919151944715,82.6950114442235,1.11802557316923,9.24265475642315,739.881029636846,64.5657015125172,17684540,6.0521552158876,6.0513704916425,FALSE,FALSE,FALSE,FALSE,FALSE,promethazine
URINE ELECTROLYTES ABNORMAL,1,53301,9,17631229,36.7540092014117,1.05410147955628,4.65624073662549,290.117558087527,36.7533384196549,1.05408362731403,4.65631868113901,290.102112310588,31.3025098496179,17684540,5.0521552158876,5.0513704916425,FALSE,FALSE,FALSE,FALSE,FALSE,promethazine
URINE PHOSPHORUS INCREASED,1,53301,102,17631136,3.24298370593054,1.00489936792723,0.452436001856313,23.2451513004729,3.24294162526367,1.00488064158337,0.452446737221845,23.2439965186691,1.53625138315216,17684540,1.68758278359175,1.68679805934665,FALSE,FALSE,FALSE,FALSE,FALSE,promethazine
URINE URIC ACID ABNORMAL,1,53301,12,17631226,27.5655022107152,1.04084203961263,3.5841260811253,212.006189215971,27.5650038147412,1.0408239599441,3.58418828618976,211.994843639882,23.6319697089236,17684540,4.67364359263387,4.67285886838878,FALSE,FALSE,FALSE,FALSE,FALSE,promethazine
UROGENITAL DISORDER,1,53301,154,17631084,2.14794391177573,1.0032508781883,0.300634313910363,15.3464286498914,2.14792237517464,1.00323212107363,0.300642352162276,15.3457105979719,0.609535899899913,17684540,1.09795890550073,1.09717418125563,FALSE,FALSE,FALSE,FALSE,FALSE,promethazine
UROGENITAL HAEMORRHAGE,1,53301,320,17630918,1.03368827507927,1.00157067553549,0.145156142924031,7.36111767998385,1.03368764305279,1.00155188695363,0.145161399731611,7.36084210661793,0.00109447225821016,17684540,0.0476538236526605,0.0468690994075639,FALSE,FALSE,FALSE,FALSE,FALSE,promethazine
URTICARIA CHOLINERGIC,1,53301,82,17631156,4.03395991746826,1.00608843549813,0.561476796230584,28.9821996652159,4.03390299727919,1.00606973128686,0.56148945762065,28.9807282587519,2.25432086016161,17684540,1.99904387942804,1.99825915518294,FALSE,FALSE,FALSE,FALSE,FALSE,promethazine
URTICARIA VESICULOSA,1,53301,25,17631213,13.2314313052288,1.01981312900535,1.79276913229492,97.6538312888515,13.2312018310758,1.01979467652091,1.79280287900001,97.6486059595746,10.8719205563752,17684540,3.67364359263387,3.67285886838878,FALSE,FALSE,FALSE,FALSE,FALSE,promethazine
UTERINE CERVICAL SQUAMOUS METAPLASIA,1,53301,18,17631220,18.3769952200188,1.02741149188006,2.45315045506453,137.66540597597,18.3766692098274,1.02739317586596,2.45319500248652,137.658021847073,15.5663087575871,17684540,4.12615579733138,4.12537107308628,FALSE,FALSE,FALSE,FALSE,FALSE,promethazine
UTERINE HYPERTONUS,1,53301,176,17631062,1.87944857763201,1.0028462675176,0.263263391257738,13.4174635489094,1.87943207827781,1.00282750283496,0.263270762712802,13.41685229481,0.409186897665187,17684540,0.906477760691966,0.90569303644687,FALSE,FALSE,FALSE,FALSE,FALSE,promethazine
UTERINE INJURY,1,53301,150,17631088,2.20522291639306,1.00333717401417,0.308599098162297,15.7583354583479,2.20520030517929,1.00331841851281,0.308607278383532,15.757594608379,0.654317358689545,17684540,1.13567857144989,1.13489384720479,FALSE,FALSE,FALSE,FALSE,FALSE,promethazine
UTERINE MALPOSITION,1,53301,92,17631146,3.59548397411583,1.00542945217916,0.501093223715509,25.7986027275899,3.59543528018363,1.00541073570843,0.501104819702837,25.7973069619549,1.85342960006847,17684540,1.83492449966693,1.83413977542184,FALSE,FALSE,FALSE,FALSE,FALSE,promethazine
UTERINE NEOPLASM,1,53301,253,17630985,1.30743677880407,1.00198372604667,0.183448823756523,9.31808062633476,1.30743101097587,1.00196494521033,0.183454767388371,9.31769652430264,0.0720061526772195,17684540,0.385398624002798,0.384613899757701,FALSE,FALSE,FALSE,FALSE,FALSE,promethazine
UTERINE OBSTRUCTION,1,53301,14,17631224,23.6275706432739,1.03510742897547,3.10683249544138,179.688507610896,23.627146126921,1.03508924914181,3.10688737912075,179.678876632104,20.2248561241899,17684540,4.46719271516645,4.46640799092135,FALSE,FALSE,FALSE,FALSE,FALSE,promethazine
UTERINE SCAR,1,53301,223,17631015,1.48332765864866,1.00224903243907,0.208020193115286,10.5771507561899,1.48331859092778,1.00223025657437,0.208026576850071,10.5766968601215,0.156781533177643,17684540,0.56672838871736,0.565943664472263,FALSE,FALSE,FALSE,FALSE,FALSE,promethazine
VACCINATION SITE BRUISING,1,53301,37,17631201,8.94015020254678,1.01343270379377,1.22657323168326,65.1622614773781,8.94000123721335,1.01341413513302,1.22659743457577,65.1588042404625,6.86629758737987,17684540,3.12615579733138,3.12537107308628,FALSE,FALSE,FALSE,FALSE,FALSE,promethazine
VACCINATION SITE NODULE,1,53301,10,17631228,33.0786064051331,1.04881781930497,4.23423983197868,258.415735793216,33.0780045776894,1.04879987712642,4.2343116988473,258.401946918433,28.2802322700695,17684540,4.91465169213767,4.91386696789257,FALSE,FALSE,FALSE,FALSE,FALSE,promethazine
VACCINATION SITE PAIN,1,53301,558,17630680,0.592788141251494,1.00090505683043,0.0833512126313677,4.21586884359447,0.592795780962176,1.00088625575323,0.0833553584393479,4.21576782232004,0.279225806001664,17684540,-0.752621162068226,-0.753405886313323,FALSE,FALSE,FALSE,FALSE,FALSE,promethazine
VAGINAL CYST,1,53301,207,17631031,1.59798245439921,1.00242193509852,0.224023320037764,11.3985808447856,1.59797123563717,1.00240316247246,0.224029990149918,11.3980814274687,0.22269155511411,17684540,0.673643592633872,0.672858868388775,FALSE,FALSE,FALSE,FALSE,FALSE,promethazine
VAGINAL EROSION,1,53301,134,17631104,2.46853535552944,1.00373378176646,0.3451786358197,17.653661522325,2.46850780430518,1.00371503367617,0.345187467409098,17.6528158036915,0.867146266126917,17684540,1.29726771372413,1.29648298947904,FALSE,FALSE,FALSE,FALSE,FALSE,promethazine
VAGINAL EXFOLIATION,1,53301,41,17631197,8.0679385963106,1.01213095101087,1.10973510789864,58.6551085304436,8.06780599455839,1.01211235846759,1.10975730904576,58.652007096759,6.0443470369318,17684540,2.9817658879962,2.98098116375111,FALSE,FALSE,FALSE,FALSE,FALSE,promethazine
VAGINAL LACERATION,1,53301,164,17631074,2.01697057804709,1.00305352751871,0.282412011095951,14.4050895601796,2.0169514986396,1.00303476671349,0.28241972435222,14.404423618766,0.509646425195247,17684540,1.00776109652915,1.00697637228405,FALSE,FALSE,FALSE,FALSE,FALSE,promethazine
VAGINAL MUCOSAL BLISTERING,1,53301,161,17631077,2.05455423033444,1.00311016255262,0.287642464227377,14.6751387933054,2.05453444581922,1.00309140280665,0.287650270796062,14.6744579011725,0.537926517351145,17684540,1.03423330789034,1.03344858364524,FALSE,FALSE,FALSE,FALSE,FALSE,promethazine
VAGINAL POLYP,1,53301,86,17631152,3.84633300217327,1.0058065047854,0.535657388989724,27.6189181138898,3.84627960205691,1.00578779533117,0.535669595180694,27.6175219021134,2.08207133143444,17684540,1.93113981492624,1.93035509068114,FALSE,FALSE,FALSE,FALSE,FALSE,promethazine
VAGINAL PROLAPSE REPAIR,1,53301,22,17631216,15.0357199506746,1.02248391847804,2.02660143488402,111.552706192599,15.0354566262225,1.02246551419348,2.02663904690021,111.546728710664,12.5323316795793,17684540,3.85052135471795,3.84973663047285,FALSE,FALSE,FALSE,FALSE,FALSE,promethazine
VAGINISMUS,1,53301,34,17631204,9.7289886405398,1.01460858600624,1.33172769739315,71.0755060160091,9.728824875791,1.01459003886608,1.33175369243082,71.0717259518519,7.60786692069818,17684540,3.24480029383,3.2440155695849,FALSE,FALSE,FALSE,FALSE,FALSE,promethazine
VAGINITIS BACTERIAL,1,53301,193,17631045,1.71389964103562,1.0025967111668,0.240191612704166,12.2296192879972,1.71388624754867,1.00257794181333,0.240198571942619,12.2290738274589,0.295826026912195,17684540,0.774170468587836,0.77338574434274,FALSE,FALSE,FALSE,FALSE,FALSE,promethazine
VAGUS NERVE DISORDER,1,53301,202,17631036,1.63753693993815,1.00248157745754,0.229541682058417,11.6820927929751,1.63752497909353,1.00246280594838,0.22954845087495,11.6815776666516,0.246982848239338,17684540,0.708747393589787,0.707962669344691,FALSE,FALSE,FALSE,FALSE,FALSE,promethazine
VAGUS NERVE PARALYSIS,1,53301,22,17631216,15.0357199506746,1.02248391847804,2.02660143488402,111.552706192599,15.0354566262225,1.02246551419348,2.02663904690021,111.546728710664,12.5323316795793,17684540,3.85052135471795,3.84973663047285,FALSE,FALSE,FALSE,FALSE,FALSE,promethazine
VANCOMYCIN INFUSION REACTION,1,53301,358,17630880,0.923965181824442,1.00140506998024,0.129790349403272,6.57762045598093,0.923966608315346,1.00138627829113,0.129795330279943,6.57738835010835,0.00623950081550048,17684540,-0.113756723048088,-0.114541447293184,FALSE,FALSE,FALSE,FALSE,FALSE,promethazine
VARICOSE ULCERATION,1,53301,204,17631034,1.62148247227823,1.00245737010437,0.227302032037764,11.5670123330385,1.62147081263183,1.0024385981419,0.227308760797635,11.5665035830167,0.237035655648912,17684540,0.694603211269518,0.693818487024421,FALSE,FALSE,FALSE,FALSE,FALSE,promethazine
VARICOSE VEINS OF ABDOMINAL WALL,1,53301,17,17631221,19.4579960424537,1.02900065476336,2.58937571461152,146.218104947719,19.457649751582,1.02898236703655,2.58942244535342,146.210261880837,16.5363356168923,17684540,4.20415830933265,4.20337358508755,FALSE,FALSE,FALSE,FALSE,FALSE,promethazine
VASCULAR ACCESS SITE SCAR,1,53301,8,17631230,41.3482626967599,1.06066904267619,5.1712740130634,330.610759306385,41.3475057221118,1.0606513009752,5.17135916538999,330.593210559015,34.9970764576575,17684540,5.20415830933265,5.20337358508755,FALSE,FALSE,FALSE,FALSE,FALSE,promethazine
VASCULAR CAUTERISATION,1,53301,56,17631182,5.90687858978792,1.00889838980391,0.817648035422885,42.6726576263945,5.90678653173025,1.00887973768806,0.817665184245216,42.6704325972211,4.00458599557414,17684540,2.54119329661022,2.54040857236513,FALSE,FALSE,FALSE,FALSE,FALSE,promethazine
VASCULAR COMPLICATION ASSOCIATED WITH DEVICE,1,53301,23,17631215,14.3819921805856,1.02151704780744,1.9421652662096,106.500565467379,14.3817411207345,1.02149862610282,1.94220148763176,106.494861105287,11.9324868526435,17684540,3.78912081005381,3.78833608580871,FALSE,FALSE,FALSE,FALSE,FALSE,promethazine
VASCULAR DEMENTIA,1,53301,682,17630556,0.485005068046844,1.0007422713934,0.0682177290992235,3.4482226121743,0.485014729878144,1.00072346725767,0.0682216024072593,3.44816421629137,0.546028272785561,17684540,-1.04165845751513,-1.04244318176022,FALSE,FALSE,FALSE,FALSE,FALSE,promethazine
VASCULAR DEVICE OCCLUSION,1,53301,331,17630907,0.999335473263597,1.00151882964272,0.140346396201054,7.11576082575234,0.999335485730797,1.00150004008819,0.140351566657862,7.11549886347398,4.40550173131833e-07,17684540,-0.000956120571961002,-0.00174084481705764,FALSE,FALSE,FALSE,FALSE,FALSE,promethazine
VASCULAR GRAFT COMPLICATION,1,53301,104,17631134,3.18061827386699,1.00480555467579,0.443816858044218,22.793934977226,3.18057736323937,1.00478682658351,0.443827440762208,22.7928051185339,1.48075652072415,17684540,1.65983779310884,1.65905306886374,FALSE,FALSE,FALSE,FALSE,FALSE,promethazine
VASCULAR PROCEDURE COMPLICATION,1,53301,134,17631104,2.46853535552944,1.00373378176646,0.3451786358197,17.653661522325,2.46850780430518,1.00371503367617,0.345187467409098,17.6528158036915,0.867146266126917,17684540,1.29726771372413,1.29648298947904,FALSE,FALSE,FALSE,FALSE,FALSE,promethazine
